k_id	gene_id	Path
K00413	OCG00463	ko05208
K00415	OCG07477	ko05012
K00415	OCG07477	ko05208
K00415	OCG07477	ko04714
K00415	OCG07477	ko01100
K00415	OCG07477	ko04932
K00415	OCG07477	ko05415
K00415	OCG07477	ko05020
K00415	OCG07477	ko00190
K00415	OCG07477	ko05016
K00415	OCG07477	ko04260
K00415	OCG07477	ko05010
K00415	OCG07477	ko05022
K00415	OCG07477	ko05014
K00416	OCG03826	ko01100
K00416	OCG03826	ko04714
K00416	OCG03826	ko05020
K00416	OCG03826	ko05012
K00416	OCG03826	ko00190
K00416	OCG03826	ko05014
K00416	OCG03826	ko05208
K00416	OCG03826	ko05022
K00416	OCG03826	ko04260
K00416	OCG03826	ko05016
K00416	OCG03826	ko05415
K00416	OCG03826	ko05010
K00416	OCG03826	ko04932
K00416	OCG08797	ko01100
K00416	OCG08797	ko04714
K00416	OCG08797	ko05020
K00416	OCG08797	ko05012
K00416	OCG08797	ko00190
K00416	OCG08797	ko05014
K00416	OCG08797	ko05208
K00416	OCG08797	ko05022
K00416	OCG08797	ko04260
K00416	OCG08797	ko05016
K00416	OCG08797	ko05415
K00416	OCG08797	ko05010
K00416	OCG08797	ko04932
K00416	UNI4862	ko01100
K00416	UNI4862	ko04714
K00416	UNI4862	ko05020
K00416	UNI4862	ko05012
K00416	UNI4862	ko00190
K00416	UNI4862	ko05014
K00416	UNI4862	ko05208
K00416	UNI4862	ko05022
K00416	UNI4862	ko04260
K00416	UNI4862	ko05016
K00416	UNI4862	ko05415
K00416	UNI4862	ko05010
K00416	UNI4862	ko04932
K00417	OCG03725	ko05415
K00417	OCG03725	ko04714
K00417	OCG03725	ko05016
K00417	OCG03725	ko05012
K00417	OCG03725	ko05014
K00417	OCG03725	ko00190
K00417	OCG03725	ko05022
K00417	OCG03725	ko04260
K00417	OCG03725	ko05208
K00417	OCG03725	ko01100
K00417	OCG03725	ko05020
K00417	OCG03725	ko04932
K00417	OCG03725	ko05010
K00417	OCG01734	ko05415
K00417	OCG01734	ko04714
K00417	OCG01734	ko05016
K00417	OCG01734	ko05012
K00417	OCG01734	ko05014
K00417	OCG01734	ko00190
K00417	OCG01734	ko05022
K00417	OCG01734	ko04260
K00417	OCG01734	ko05208
K00417	OCG01734	ko01100
K00417	OCG01734	ko05020
K00417	OCG01734	ko04932
K00417	OCG01734	ko05010
K00418	OCG00372	ko05415
K00418	OCG00372	ko05020
K00418	OCG00372	ko05022
K00418	OCG00372	ko05208
K00418	OCG00372	ko05014
K00418	OCG00372	ko04932
K00418	OCG00372	ko04260
K00418	OCG00372	ko05016
K00418	OCG00372	ko05012
K00418	OCG00372	ko04714
K00418	OCG00372	ko00190
K00418	OCG00372	ko05010
K00418	OCG00372	ko01100
K00419	UNI6021	ko05016
K00419	UNI6021	ko05014
K00419	UNI6021	ko01100
K00419	UNI6021	ko05010
K00419	UNI6021	ko05022
K00419	UNI6021	ko05415
K00419	UNI6021	ko04260
K00419	UNI6021	ko04932
K00419	UNI6021	ko05020
K00419	UNI6021	ko00190
K00419	UNI6021	ko05208
K00419	UNI6021	ko05012
K00419	UNI6021	ko04714
K00419	OCG02006	ko05016
K00419	OCG02006	ko05014
K00419	OCG02006	ko01100
K00419	OCG02006	ko05010
K00419	OCG02006	ko05022
K00419	OCG02006	ko05415
K00419	OCG02006	ko04260
K00419	OCG02006	ko04932
K00419	OCG02006	ko05020
K00419	OCG02006	ko00190
K00419	OCG02006	ko05208
K00419	OCG02006	ko05012
K00419	OCG02006	ko04714
K00419	OCG11196	ko05016
K00419	OCG11196	ko05014
K00419	OCG11196	ko01100
K00419	OCG11196	ko05010
K00419	OCG11196	ko05022
K00419	OCG11196	ko05415
K00419	OCG11196	ko04260
K00419	OCG11196	ko04932
K00419	OCG11196	ko05020
K00419	OCG11196	ko00190
K00419	OCG11196	ko05208
K00419	OCG11196	ko05012
K00419	OCG11196	ko04714
K00420	OCG03948	ko05010
K00420	OCG03948	ko00190
K00420	OCG03948	ko04260
K00420	OCG03948	ko04714
K00420	OCG03948	ko05020
K00420	OCG03948	ko04932
K00420	OCG03948	ko05415
K00420	OCG03948	ko05012
K00420	OCG03948	ko01100
K00420	OCG03948	ko05022
K00420	OCG03948	ko05208
K00420	OCG03948	ko05016
K00420	OCG03948	ko05014
K00420	OCG00661	ko05010
K00420	OCG00661	ko00190
K00420	OCG00661	ko04260
K00420	OCG00661	ko04714
K00420	OCG00661	ko05020
K00420	OCG00661	ko04932
K00420	OCG00661	ko05415
K00420	OCG00661	ko05012
K00420	OCG00661	ko01100
K00420	OCG00661	ko05022
K00420	OCG00661	ko05208
K00420	OCG00661	ko05016
K00420	OCG00661	ko05014
K00420	OCG08589	ko05010
K00420	OCG08589	ko00190
K00420	OCG08589	ko04260
K00420	OCG08589	ko04714
K00420	OCG08589	ko05020
K00420	OCG08589	ko04932
K00420	OCG08589	ko05415
K00420	OCG08589	ko05012
K00420	OCG08589	ko01100
K00420	OCG08589	ko05022
K00420	OCG08589	ko05208
K00420	OCG08589	ko05016
K00420	OCG08589	ko05014
K00432	OCG00037	ko00480
K00432	OCG00037	ko05016
K00432	OCG00037	ko01100
K00432	OCG00037	ko00590
K00432	OCG00037	ko05022
K00432	OCG00037	ko05014
K00432	OCG00037	ko04918
K00432	OCG06143	ko00480
K00432	OCG06143	ko05016
K00432	OCG06143	ko01100
K00432	OCG06143	ko00590
K00432	OCG06143	ko05022
K00432	OCG06143	ko05014
K00432	OCG06143	ko04918
K00432	OCG00369	ko00480
K00432	OCG00369	ko05016
K00432	OCG00369	ko01100
K00432	OCG00369	ko00590
K00432	OCG00369	ko05022
K00432	OCG00369	ko05014
K00432	OCG00369	ko04918
K00432	OCG06142	ko00480
K00432	OCG06142	ko05016
K00432	OCG06142	ko01100
K00432	OCG06142	ko00590
K00432	OCG06142	ko05022
K00432	OCG06142	ko05014
K00432	OCG06142	ko04918
K00452	OCG01653	ko00380
K00452	OCG01653	ko01100
K00452	OCG01653	ko01240
K00456	OCG03696	ko00270
K00456	OCG03696	ko01100
K00456	OCG03696	ko00430
K00457	OCG03370	ko00360
K00457	OCG03370	ko00130
K00457	OCG03370	ko00350
K00457	OCG03370	ko01100
K00457	OCG03370	ko01240
K00457	OCG08667	ko00360
K00457	OCG08667	ko00130
K00457	OCG08667	ko00350
K00457	OCG08667	ko01100
K00457	OCG08667	ko01240
K00459	OCG09475	ko01100
K00459	OCG09475	ko00910
K00459	OCG07190	ko01100
K00459	OCG07190	ko00910
K00459	OCG02934	ko01100
K00459	OCG02934	ko00910
K00463	OCG09657	ko05143
K00463	OCG09657	ko01240
K00463	OCG09657	ko00380
K00463	OCG09657	ko01100
K00463	OCG01725	ko05143
K00463	OCG01725	ko01240
K00463	OCG01725	ko00380
K00463	OCG01725	ko01100
K00467	OCG08641	ko01100
K00467	OCG08641	ko00620
K00469	OCG03674	ko00562
K00469	OCG03674	ko01250
K00469	OCG03674	ko01100
K00469	OCG03674	ko00053
K00474	OCG01735	ko01100
K00474	OCG01735	ko00310
K00477	OCG03533	ko04146
K00486	OCG01747	ko01240
K00486	OCG01747	ko00380
K00486	OCG01747	ko01100
K00507	UNI4768	ko04936
K00507	UNI4768	ko01040
K00507	UNI4768	ko01212
K00507	UNI4768	ko04212
K00507	UNI4768	ko01100
K00507	UNI4768	ko03320
K00507	UNI4768	ko04152
K00507	OCG02958	ko04936
K00507	OCG02958	ko01040
K00507	OCG02958	ko01212
K00507	OCG02958	ko04212
K00507	OCG02958	ko01100
K00507	OCG02958	ko03320
K00507	OCG02958	ko04152
K00507	OCG00520	ko04936
K00507	OCG00520	ko01040
K00507	OCG00520	ko01212
K00507	OCG00520	ko04212
K00507	OCG00520	ko01100
K00507	OCG00520	ko03320
K00507	OCG00520	ko04152
K00511	OCG00813	ko01100
K00511	OCG00813	ko00100
K00511	OCG00813	ko01110
K00511	OCG00813	ko00909
K00525	OCG00034	ko01100
K00525	OCG00034	ko00240
K00525	OCG00034	ko00230
K00526	OCG00069	ko00230
K00526	OCG00069	ko01100
K00526	OCG00069	ko00240
K00545	OCG01867	ko00140
K00545	OCG01867	ko04728
K00545	OCG01867	ko00350
K00545	OCG01867	ko01100
K00545	OCG01867	ko00965
K00547	OCG11396	ko01110
K00547	OCG11396	ko01100
K00547	OCG11396	ko00270
K00547	OCG02497	ko01110
K00547	OCG02497	ko01100
K00547	OCG02497	ko00270
K00549	UNI6079	ko00450
K00549	UNI6079	ko01100
K00549	UNI6079	ko00270
K00549	UNI6079	ko01110
K00549	UNI6079	ko01230
K00549	OCG01146	ko00450
K00549	OCG01146	ko01100
K00549	OCG01146	ko00270
K00549	OCG01146	ko01110
K00549	OCG01146	ko01230
K00551	OCG01862	ko01100
K00551	OCG01862	ko01110
K00551	OCG01862	ko00564
K00551	OCG08763	ko01100
K00551	OCG08763	ko01110
K00551	OCG08763	ko00564
K00559	OCG00883	ko01110
K00559	OCG00883	ko00100
K00559	OCG00883	ko01100
K00560	UNI0794	ko01523
K00560	UNI0794	ko01100
K00560	UNI0794	ko00240
K00560	UNI0794	ko00670
K00560	UNI6224	ko01523
K00560	UNI6224	ko01100
K00560	UNI6224	ko00240
K00560	UNI6224	ko00670
K00560	OCG00703	ko01523
K00560	OCG00703	ko01100
K00560	OCG00703	ko00240
K00560	OCG00703	ko00670
K00565	OCG00945	ko03015
K00566	OCG00261	ko04122
K00587	OCG01624	ko00900
K00587	OCG01624	ko01110
K00587	OCG08978	ko00900
K00587	OCG08978	ko01110
K00587	OCG05214	ko00900
K00587	OCG05214	ko01110
K00589	OCG00112	ko01120
K00589	OCG00112	ko00860
K00589	OCG00112	ko01240
K00589	OCG00112	ko01110
K00589	OCG00112	ko01100
K00589	OCG08275	ko01120
K00589	OCG08275	ko00860
K00589	OCG08275	ko01240
K00589	OCG08275	ko01110
K00589	OCG08275	ko01100
K00589	UNI2057	ko01120
K00589	UNI2057	ko00860
K00589	UNI2057	ko01240
K00589	UNI2057	ko01110
K00589	UNI2057	ko01100
K00600	OCG01916	ko00680
K00600	OCG01916	ko00260
K00600	OCG01916	ko01120
K00600	OCG01916	ko01100
K00600	OCG01916	ko01230
K00600	OCG01916	ko00630
K00600	OCG01916	ko01110
K00600	OCG01916	ko01200
K00600	OCG01916	ko01240
K00600	OCG01916	ko01523
K00600	OCG01916	ko00460
K00600	OCG01916	ko00670
K00600	OCG01419	ko00680
K00600	OCG01419	ko00260
K00600	OCG01419	ko01120
K00600	OCG01419	ko01100
K00600	OCG01419	ko01230
K00600	OCG01419	ko00630
K00600	OCG01419	ko01110
K00600	OCG01419	ko01200
K00600	OCG01419	ko01240
K00600	OCG01419	ko01523
K00600	OCG01419	ko00460
K00600	OCG01419	ko00670
K00600	UNI0906	ko00680
K00600	UNI0906	ko00260
K00600	UNI0906	ko01120
K00600	UNI0906	ko01100
K00600	UNI0906	ko01230
K00600	UNI0906	ko00630
K00600	UNI0906	ko01110
K00600	UNI0906	ko01200
K00600	UNI0906	ko01240
K00600	UNI0906	ko01523
K00600	UNI0906	ko00460
K00600	UNI0906	ko00670
K00600	UNI2281	ko00680
K00600	UNI2281	ko00260
K00600	UNI2281	ko01120
K00600	UNI2281	ko01100
K00600	UNI2281	ko01230
K00600	UNI2281	ko00630
K00600	UNI2281	ko01110
K00600	UNI2281	ko01200
K00600	UNI2281	ko01240
K00600	UNI2281	ko01523
K00600	UNI2281	ko00460
K00600	UNI2281	ko00670
K00601	OCG02950	ko00670
K00601	OCG02950	ko01110
K00601	OCG02950	ko00230
K00601	OCG02950	ko01100
K00601	OCG06748	ko00670
K00601	OCG06748	ko01110
K00601	OCG06748	ko00230
K00601	OCG06748	ko01100
K00602	OCG00496	ko01110
K00602	OCG00496	ko01100
K00602	OCG00496	ko00230
K00602	OCG00496	ko00670
K00602	OCG00496	ko01523
K00605	OCG00849	ko00260
K00605	OCG00849	ko00630
K00605	OCG00849	ko01100
K00605	OCG00849	ko00670
K00605	OCG00849	ko01110
K00605	OCG00849	ko01200
K00606	OCG00997	ko01110
K00606	OCG00997	ko01240
K00606	OCG00997	ko00770
K00606	OCG00997	ko01100
K00606	OCG07413	ko01110
K00606	OCG07413	ko01240
K00606	OCG07413	ko00770
K00606	OCG07413	ko01100
K00609	OCG00245	ko01100
K00609	OCG00245	ko00250
K00609	OCG00245	ko00240
K00609	OCG00245	ko01240
K00609	OCG00878	ko01100
K00609	OCG00878	ko00250
K00609	OCG00878	ko00240
K00609	OCG00878	ko01240
K00611	OCG00369	ko01110
K00611	OCG00369	ko01230
K00611	OCG00369	ko00220
K00611	OCG00369	ko01100
K00615	UNI6399	ko00030
K00615	UNI6399	ko00710
K00615	UNI6399	ko01100
K00615	UNI6399	ko01051
K00615	UNI6399	ko01200
K00615	UNI6399	ko01230
K00615	UNI6399	ko01120
K00615	UNI6399	ko01110
K00615	OCG01570	ko00030
K00615	OCG01570	ko00710
K00615	OCG01570	ko01100
K00615	OCG01570	ko01051
K00615	OCG01570	ko01200
K00615	OCG01570	ko01230
K00615	OCG01570	ko01120
K00615	OCG01570	ko01110
K00616	OCG01435	ko01110
K00616	OCG01435	ko01230
K00616	OCG01435	ko01200
K00616	OCG01435	ko00030
K00616	OCG01435	ko01120
K00616	OCG01435	ko01100
K00616	OCG09083	ko01110
K00616	OCG09083	ko01230
K00616	OCG09083	ko01200
K00616	OCG09083	ko00030
K00616	OCG09083	ko01120
K00616	OCG09083	ko01100
K00618	OCG03251	ko01110
K00618	OCG03251	ko01100
K00618	OCG03251	ko01210
K00618	OCG03251	ko01230
K00618	OCG03251	ko00220
K00618	OCG08454	ko01110
K00618	OCG08454	ko01100
K00618	OCG08454	ko01210
K00618	OCG08454	ko01230
K00618	OCG08454	ko00220
K00620	OCG00610	ko00220
K00620	OCG00610	ko01100
K00620	OCG00610	ko01230
K00620	OCG00610	ko01210
K00620	OCG00610	ko01110
K00621	OCG01363	ko01250
K00621	OCG01363	ko01100
K00621	OCG01363	ko00520
K00621	UNI4294	ko01250
K00621	UNI4294	ko01100
K00621	UNI4294	ko00520
K00626	UNI2210	ko01120
K00626	UNI2210	ko01200
K00626	UNI2210	ko00620
K00626	UNI2210	ko04975
K00626	UNI2210	ko00630
K00626	UNI2210	ko01100
K00626	UNI2210	ko00362
K00626	UNI2210	ko00310
K00626	UNI2210	ko00650
K00626	UNI2210	ko01212
K00626	UNI2210	ko00280
K00626	UNI2210	ko00380
K00626	UNI2210	ko00900
K00626	UNI2210	ko01110
K00626	UNI2210	ko02020
K00626	UNI2210	ko00071
K00626	UNI2210	ko00720
K00626	OCG00085	ko01120
K00626	OCG00085	ko01200
K00626	OCG00085	ko00620
K00626	OCG00085	ko04975
K00626	OCG00085	ko00630
K00626	OCG00085	ko01100
K00626	OCG00085	ko00362
K00626	OCG00085	ko00310
K00626	OCG00085	ko00650
K00626	OCG00085	ko01212
K00626	OCG00085	ko00280
K00626	OCG00085	ko00380
K00626	OCG00085	ko00900
K00626	OCG00085	ko01110
K00626	OCG00085	ko02020
K00626	OCG00085	ko00071
K00626	OCG00085	ko00720
K00626	OCG05641	ko01120
K00626	OCG05641	ko01200
K00626	OCG05641	ko00620
K00626	OCG05641	ko04975
K00626	OCG05641	ko00630
K00626	OCG05641	ko01100
K00626	OCG05641	ko00362
K00626	OCG05641	ko00310
K00626	OCG05641	ko00650
K00626	OCG05641	ko01212
K00626	OCG05641	ko00280
K00626	OCG05641	ko00380
K00626	OCG05641	ko00900
K00626	OCG05641	ko01110
K00626	OCG05641	ko02020
K00626	OCG05641	ko00071
K00626	OCG05641	ko00720
K00626	OCG00609	ko01120
K00626	OCG00609	ko01200
K00626	OCG00609	ko00620
K00626	OCG00609	ko04975
K00626	OCG00609	ko00630
K00626	OCG00609	ko01100
K00626	OCG00609	ko00362
K00626	OCG00609	ko00310
K00626	OCG00609	ko00650
K00626	OCG00609	ko01212
K00626	OCG00609	ko00280
K00626	OCG00609	ko00380
K00626	OCG00609	ko00900
K00626	OCG00609	ko01110
K00626	OCG00609	ko02020
K00626	OCG00609	ko00071
K00626	OCG00609	ko00720
K00626	OCG11416	ko01120
K00626	OCG11416	ko01200
K00626	OCG11416	ko00620
K00626	OCG11416	ko04975
K00626	OCG11416	ko00630
K00626	OCG11416	ko01100
K00626	OCG11416	ko00362
K00626	OCG11416	ko00310
K00626	OCG11416	ko00650
K00626	OCG11416	ko01212
K00626	OCG11416	ko00280
K00626	OCG11416	ko00380
K00626	OCG11416	ko00900
K00626	OCG11416	ko01110
K00626	OCG11416	ko02020
K00626	OCG11416	ko00071
K00626	OCG11416	ko00720
K00626	OCG05284	ko01120
K00626	OCG05284	ko01200
K00626	OCG05284	ko00620
K00626	OCG05284	ko04975
K00626	OCG05284	ko00630
K00626	OCG05284	ko01100
K00626	OCG05284	ko00362
K00626	OCG05284	ko00310
K00626	OCG05284	ko00650
K00626	OCG05284	ko01212
K00626	OCG05284	ko00280
K00626	OCG05284	ko00380
K00626	OCG05284	ko00900
K00626	OCG05284	ko01110
K00626	OCG05284	ko02020
K00626	OCG05284	ko00071
K00626	OCG05284	ko00720
K00626	UNI2243	ko01120
K00626	UNI2243	ko01200
K00626	UNI2243	ko00620
K00626	UNI2243	ko04975
K00626	UNI2243	ko00630
K00626	UNI2243	ko01100
K00626	UNI2243	ko00362
K00626	UNI2243	ko00310
K00626	UNI2243	ko00650
K00626	UNI2243	ko01212
K00626	UNI2243	ko00280
K00626	UNI2243	ko00380
K00626	UNI2243	ko00900
K00626	UNI2243	ko01110
K00626	UNI2243	ko02020
K00626	UNI2243	ko00071
K00626	UNI2243	ko00720
K00627	OCG00352	ko00620
K00627	OCG00352	ko01100
K00627	OCG00352	ko01200
K00627	OCG00352	ko00020
K00627	OCG00352	ko01120
K00627	OCG00352	ko01110
K00627	OCG00352	ko00010
K00635	OCG06869	ko00561
K00635	OCG06869	ko01100
K00637	OCG02962	ko04979
K00637	OCG02962	ko00100
K00637	OCG08077	ko04979
K00637	OCG08077	ko00100
K00641	OCG09110	ko01110
K00641	OCG09110	ko01100
K00641	OCG09110	ko00920
K00641	OCG09110	ko00270
K00641	OCG09110	ko01230
K00641	UNI1829	ko01110
K00641	UNI1829	ko01100
K00641	UNI1829	ko00920
K00641	UNI1829	ko00270
K00641	UNI1829	ko01230
K00641	OCG02937	ko01110
K00641	OCG02937	ko01100
K00641	OCG02937	ko00920
K00641	OCG02937	ko00270
K00641	OCG02937	ko01230
K00641	OCG04196	ko01110
K00641	OCG04196	ko01100
K00641	OCG04196	ko00920
K00641	OCG04196	ko00270
K00641	OCG04196	ko01230
K00641	UNI5916	ko01110
K00641	UNI5916	ko01100
K00641	UNI5916	ko00920
K00641	UNI5916	ko00270
K00641	UNI5916	ko01230
K00641	OCG00827	ko01110
K00641	OCG00827	ko01100
K00641	OCG00827	ko00920
K00641	OCG00827	ko00270
K00641	OCG00827	ko01230
K00641	UNI1093	ko01110
K00641	UNI1093	ko01100
K00641	UNI1093	ko00920
K00641	UNI1093	ko00270
K00641	UNI1093	ko01230
K00643	OCG02881	ko01110
K00643	OCG02881	ko00860
K00643	OCG02881	ko00260
K00643	OCG02881	ko01240
K00643	OCG02881	ko01100
K00643	OCG01538	ko01110
K00643	OCG01538	ko00860
K00643	OCG01538	ko00260
K00643	OCG01538	ko01240
K00643	OCG01538	ko01100
K00654	OCG01353	ko04138
K00654	OCG01353	ko00600
K00654	OCG01353	ko01100
K00654	OCG01353	ko04071
K00654	UNI4321	ko04138
K00654	UNI4321	ko00600
K00654	UNI4321	ko01100
K00654	UNI4321	ko04071
K00655	OCG00141	ko01110
K00655	OCG00141	ko01100
K00655	OCG00141	ko00561
K00655	OCG00141	ko00564
K00657	OCG03274	ko01100
K00657	OCG03274	ko04216
K00657	OCG03274	ko00330
K00657	OCG07168	ko01100
K00657	OCG07168	ko04216
K00657	OCG07168	ko00330
K00657	OCG07869	ko01100
K00657	OCG07869	ko04216
K00657	OCG07869	ko00330
K00658	OCG00699	ko00020
K00658	OCG00699	ko01200
K00658	OCG00699	ko01120
K00658	OCG00699	ko00310
K00658	OCG00699	ko01110
K00658	OCG00699	ko01100
K00658	OCG00699	ko00380
K00667	UNI6559	ko01100
K00667	UNI6559	ko00061
K00667	UNI6559	ko01212
K00667	OCG02109	ko01100
K00667	OCG02109	ko00061
K00667	OCG02109	ko01212
K00668	OCG01878	ko01100
K00668	OCG01878	ko00061
K00668	OCG01878	ko01212
K00668	UNI5764	ko01100
K00668	UNI5764	ko00061
K00668	UNI5764	ko01212
K00679	OCG01448	ko01100
K00679	OCG01448	ko00561
K00679	OCG10965	ko01100
K00679	OCG10965	ko00561
K00688	OCG03081	ko00500
K00688	OCG03081	ko04931
K00688	OCG03081	ko04217
K00688	OCG03081	ko04922
K00688	OCG03081	ko01100
K00688	OCG03081	ko04910
K00688	OCG03081	ko01110
K00688	OCG03081	ko02026
K00693	OCG02435	ko05415
K00693	OCG02435	ko01110
K00693	OCG02435	ko04922
K00693	OCG02435	ko04151
K00693	OCG02435	ko00500
K00693	OCG02435	ko01100
K00693	OCG02435	ko04152
K00693	OCG02435	ko04910
K00693	OCG02435	ko04931
K00697	OCG00497	ko00500
K00697	OCG00497	ko01100
K00697	OCG00497	ko01110
K00698	OCG01608	ko01100
K00698	OCG01608	ko00520
K00698	OCG11133	ko01100
K00698	OCG11133	ko00520
K00698	OCG10421	ko01100
K00698	OCG10421	ko00520
K00698	UNI0509	ko01100
K00698	UNI0509	ko00520
K00698	OCG07705	ko01100
K00698	OCG07705	ko00520
K00698	OCG00002	ko01100
K00698	OCG00002	ko00520
K00698	OCG04197	ko01100
K00698	OCG04197	ko00520
K00698	OCG02707	ko01100
K00698	OCG02707	ko00520
K00698	UNI5901	ko01100
K00698	UNI5901	ko00520
K00698	OCG02973	ko01100
K00698	OCG02973	ko00520
K00698	OCG07676	ko01100
K00698	OCG07676	ko00520
K00700	OCG03008	ko00500
K00700	OCG03008	ko01100
K00700	OCG03008	ko01110
K00706	OCG00005	ko01100
K00706	OCG00005	ko00500
K00706	OCG00005	ko04011
K00720	OCG01387	ko01100
K00720	OCG01387	ko00600
K00720	UNI5779	ko01100
K00720	UNI5779	ko00600
K00720	UNI5169	ko01100
K00720	UNI5169	ko00600
K00721	OCG01133	ko00510
K00721	OCG01133	ko01100
K00728	OCG02027	ko00514
K00728	OCG02027	ko01100
K00728	OCG02027	ko00515
K00728	OCG03204	ko00514
K00728	OCG03204	ko01100
K00728	OCG03204	ko00515
K00728	OCG01162	ko00514
K00728	OCG01162	ko01100
K00728	OCG01162	ko00515
K00728	OCG00701	ko00514
K00728	OCG00701	ko01100
K00728	OCG00701	ko00515
K00728	OCG01507	ko00514
K00728	OCG01507	ko01100
K00728	OCG01507	ko00515
K00729	OCG01104	ko01100
K00729	OCG01104	ko00510
K00730	OCG07623	ko04141
K00730	OCG07623	ko00510
K00730	OCG07623	ko01100
K00730	OCG07623	ko00513
K00750	OCG02330	ko00500
K00750	OCG02330	ko01110
K00750	OCG02330	ko01100
K00750	OCG05206	ko00500
K00750	OCG05206	ko01110
K00750	OCG05206	ko01100
K00759	OCG00321	ko00230
K00759	OCG00321	ko01100
K00761	OCG00765	ko00240
K00761	OCG00765	ko01100
K00762	OCG00192	ko01240
K00762	OCG00192	ko00240
K00762	OCG00192	ko01100
K00763	OCG00225	ko01100
K00763	OCG00225	ko00760
K00763	OCG00225	ko01240
K00764	UNI4781	ko00230
K00764	UNI4781	ko00250
K00764	UNI4781	ko01110
K00764	UNI4781	ko01100
K00764	OCG00758	ko00230
K00764	OCG00758	ko00250
K00764	OCG00758	ko01110
K00764	OCG00758	ko01100
K00764	UNI3644	ko00230
K00764	UNI3644	ko00250
K00764	UNI3644	ko01110
K00764	UNI3644	ko01100
K00765	OCG01380	ko01230
K00765	OCG01380	ko00340
K00765	OCG01380	ko01100
K00765	OCG01380	ko01110
K00765	OCG01393	ko01230
K00765	OCG01393	ko00340
K00765	OCG01393	ko01100
K00765	OCG01393	ko01110
K00766	OCG00300	ko01230
K00766	OCG00300	ko00400
K00766	OCG00300	ko01100
K00766	OCG00300	ko01110
K00767	OCG01397	ko01100
K00767	OCG01397	ko00760
K00767	OCG01397	ko01240
K00767	UNI5973	ko01100
K00767	UNI5973	ko00760
K00767	UNI5973	ko01240
K00772	OCG01194	ko00270
K00772	OCG01194	ko01100
K00787	OCG00493	ko00900
K00787	OCG00493	ko05166
K00787	OCG00493	ko01100
K00787	OCG00493	ko05164
K00787	OCG00493	ko01110
K00788	OCG00608	ko00730
K00788	OCG00608	ko01100
K00788	OCG00608	ko01240
K00789	OCG01336	ko01100
K00789	OCG01336	ko01110
K00789	OCG01336	ko01230
K00789	OCG01336	ko01240
K00789	OCG01336	ko00270
K00791	OCG01132	ko01100
K00791	OCG01132	ko00908
K00791	OCG01132	ko01110
K00791	OCG03058	ko01100
K00791	OCG03058	ko00908
K00791	OCG03058	ko01110
K00791	OCG03848	ko01100
K00791	OCG03848	ko00908
K00791	OCG03848	ko01110
K00793	OCG01283	ko01100
K00793	OCG01283	ko01110
K00793	OCG01283	ko01240
K00793	OCG01283	ko00740
K00793	UNI2602	ko01100
K00793	UNI2602	ko01110
K00793	UNI2602	ko01240
K00793	UNI2602	ko00740
K00794	OCG00537	ko01240
K00794	OCG00537	ko00740
K00794	OCG00537	ko01100
K00794	OCG00537	ko01110
K00796	OCG01088	ko01100
K00796	OCG01088	ko00790
K00796	OCG01088	ko01240
K00797	OCG00604	ko00270
K00797	OCG00604	ko00480
K00797	OCG00604	ko00330
K00797	OCG00604	ko01100
K00797	OCG03491	ko00270
K00797	OCG03491	ko00480
K00797	OCG03491	ko00330
K00797	OCG03491	ko01100
K00797	OCG03287	ko00270
K00797	OCG03287	ko00480
K00797	OCG03287	ko00330
K00797	OCG03287	ko01100
K00797	OCG01047	ko00270
K00797	OCG01047	ko00480
K00797	OCG01047	ko00330
K00797	OCG01047	ko01100
K00799	OCG06079	ko00983
K00799	OCG06079	ko05208
K00799	OCG06079	ko01524
K00799	OCG06079	ko00980
K00799	OCG06079	ko05207
K00799	OCG06079	ko00480
K00799	OCG06079	ko04212
K00799	OCG06079	ko00982
K00799	OCG06079	ko05225
K00799	OCG06079	ko05204
K00799	OCG06079	ko01100
K00799	OCG06079	ko05418
K00799	OCG06079	ko05200
K00799	OCG03899	ko00983
K00799	OCG03899	ko05208
K00799	OCG03899	ko01524
K00799	OCG03899	ko00980
K00799	OCG03899	ko05207
K00799	OCG03899	ko00480
K00799	OCG03899	ko04212
K00799	OCG03899	ko00982
K00799	OCG03899	ko05225
K00799	OCG03899	ko05204
K00799	OCG03899	ko01100
K00799	OCG03899	ko05418
K00799	OCG03899	ko05200
K00799	OCG05026	ko00983
K00799	OCG05026	ko05208
K00799	OCG05026	ko01524
K00799	OCG05026	ko00980
K00799	OCG05026	ko05207
K00799	OCG05026	ko00480
K00799	OCG05026	ko04212
K00799	OCG05026	ko00982
K00799	OCG05026	ko05225
K00799	OCG05026	ko05204
K00799	OCG05026	ko01100
K00799	OCG05026	ko05418
K00799	OCG05026	ko05200
K00799	OCG05834	ko00983
K00799	OCG05834	ko05208
K00799	OCG05834	ko01524
K00799	OCG05834	ko00980
K00799	OCG05834	ko05207
K00799	OCG05834	ko00480
K00799	OCG05834	ko04212
K00799	OCG05834	ko00982
K00799	OCG05834	ko05225
K00799	OCG05834	ko05204
K00799	OCG05834	ko01100
K00799	OCG05834	ko05418
K00799	OCG05834	ko05200
K00799	OCG05314	ko00983
K00799	OCG05314	ko05208
K00799	OCG05314	ko01524
K00799	OCG05314	ko00980
K00799	OCG05314	ko05207
K00799	OCG05314	ko00480
K00799	OCG05314	ko04212
K00799	OCG05314	ko00982
K00799	OCG05314	ko05225
